,Unnamed: 0,SampleName,SequencingRun_or_FolderName,Read1_Name,Read1_checksum,Read1_Count,Read2_Name,Read2_checksum,Read2_Count,PairEnd_ReadCount_Equal?,Fastq_PATH,r1_zip,r2_zip,r1_key1,r1_r2_
10,10,30I-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,30I-2_R1_001.fastq.gz,8e691be0ebc47e7f316a0a1d62a4ad68,37497877,30I-2_R2_001.fastq.gz,929450bf4163e14afcc9eaf84f779df8,37497877,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'30I-2_R1_001.fastq.gz': '8e691be0ebc47e7f316a0a1d62a4ad68'},{'30I-2_R2_001.fastq.gz': '929450bf4163e14afcc9eaf84f779df8'},30I-2_R1_001.fastq.gz,"{'30I-2_R1_001.fastq.gz': '8e691be0ebc47e7f316a0a1d62a4ad68', '30I-2_R2_001.fastq.gz': '929450bf4163e14afcc9eaf84f779df8'}"
11,11,30I-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,30I-3_R1_001.fastq.gz,ce7d5968be6792d3654b2ee4f34c1cf1,37683492,30I-3_R2_001.fastq.gz,c5fe398edfb6fd62c71313c4e963ddfb,37683492,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'30I-3_R1_001.fastq.gz': 'ce7d5968be6792d3654b2ee4f34c1cf1'},{'30I-3_R2_001.fastq.gz': 'c5fe398edfb6fd62c71313c4e963ddfb'},30I-3_R1_001.fastq.gz,"{'30I-3_R1_001.fastq.gz': 'ce7d5968be6792d3654b2ee4f34c1cf1', '30I-3_R2_001.fastq.gz': 'c5fe398edfb6fd62c71313c4e963ddfb'}"
12,12,71a-1,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,71a-1_R1_001.fastq.gz,ddab2400cf84b02907828e477873cecd,38166499,71a-1_R2_001.fastq.gz,4665f023347351c520a7c0aaff8e7ebd,38166499,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'71a-1_R1_001.fastq.gz': 'ddab2400cf84b02907828e477873cecd'},{'71a-1_R2_001.fastq.gz': '4665f023347351c520a7c0aaff8e7ebd'},71a-1_R1_001.fastq.gz,"{'71a-1_R1_001.fastq.gz': 'ddab2400cf84b02907828e477873cecd', '71a-1_R2_001.fastq.gz': '4665f023347351c520a7c0aaff8e7ebd'}"
13,13,71a-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,71a-2_R1_001.fastq.gz,33e5abe8b866d235bc47b8f7e60ee93a,39774725,71a-2_R2_001.fastq.gz,f2625d5e9da1aba083b4317462a6e6bf,39774725,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'71a-2_R1_001.fastq.gz': '33e5abe8b866d235bc47b8f7e60ee93a'},{'71a-2_R2_001.fastq.gz': 'f2625d5e9da1aba083b4317462a6e6bf'},71a-2_R1_001.fastq.gz,"{'71a-2_R1_001.fastq.gz': '33e5abe8b866d235bc47b8f7e60ee93a', '71a-2_R2_001.fastq.gz': 'f2625d5e9da1aba083b4317462a6e6bf'}"
14,14,71a-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,71a-3_R1_001.fastq.gz,184c2795b99f99b77a6d4b0767b178af,44719966,71a-3_R2_001.fastq.gz,0afc1ee1d11ab441d4701407daaeb078,44719966,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'71a-3_R1_001.fastq.gz': '184c2795b99f99b77a6d4b0767b178af'},{'71a-3_R2_001.fastq.gz': '0afc1ee1d11ab441d4701407daaeb078'},71a-3_R1_001.fastq.gz,"{'71a-3_R1_001.fastq.gz': '184c2795b99f99b77a6d4b0767b178af', '71a-3_R2_001.fastq.gz': '0afc1ee1d11ab441d4701407daaeb078'}"
15,15,73a-1,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,73a-1_R1_001.fastq.gz,bf8ee737ce4f192d768edc2b89f40df3,42455317,73a-1_R2_001.fastq.gz,f96d783f1bb783775ea42bfd96cddde7,42455317,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'73a-1_R1_001.fastq.gz': 'bf8ee737ce4f192d768edc2b89f40df3'},{'73a-1_R2_001.fastq.gz': 'f96d783f1bb783775ea42bfd96cddde7'},73a-1_R1_001.fastq.gz,"{'73a-1_R1_001.fastq.gz': 'bf8ee737ce4f192d768edc2b89f40df3', '73a-1_R2_001.fastq.gz': 'f96d783f1bb783775ea42bfd96cddde7'}"
16,16,73a-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,73a-2_R1_001.fastq.gz,64f2fb250e7eb585ae6b9b24576623a5,42683542,73a-2_R2_001.fastq.gz,eab14db83aa70dc8ecab43a836b0ab41,42683542,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'73a-2_R1_001.fastq.gz': '64f2fb250e7eb585ae6b9b24576623a5'},{'73a-2_R2_001.fastq.gz': 'eab14db83aa70dc8ecab43a836b0ab41'},73a-2_R1_001.fastq.gz,"{'73a-2_R1_001.fastq.gz': '64f2fb250e7eb585ae6b9b24576623a5', '73a-2_R2_001.fastq.gz': 'eab14db83aa70dc8ecab43a836b0ab41'}"
17,17,73a-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,73a-3_R1_001.fastq.gz,494b90706f8f66f413387c350dcba51d,50034028,73a-3_R2_001.fastq.gz,05597817f2a57e7b2ed82a8c1ce7e33e,50034028,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'73a-3_R1_001.fastq.gz': '494b90706f8f66f413387c350dcba51d'},{'73a-3_R2_001.fastq.gz': '05597817f2a57e7b2ed82a8c1ce7e33e'},73a-3_R1_001.fastq.gz,"{'73a-3_R1_001.fastq.gz': '494b90706f8f66f413387c350dcba51d', '73a-3_R2_001.fastq.gz': '05597817f2a57e7b2ed82a8c1ce7e33e'}"
18,18,9243-1,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,9243-1_R1_001.fastq.gz,c9cb01a035b36536867be37c629b6b18,48043438,9243-1_R2_001.fastq.gz,a4b3c1848b3a4b963525fd00ddeadfd3,48043438,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'9243-1_R1_001.fastq.gz': 'c9cb01a035b36536867be37c629b6b18'},{'9243-1_R2_001.fastq.gz': 'a4b3c1848b3a4b963525fd00ddeadfd3'},9243-1_R1_001.fastq.gz,"{'9243-1_R1_001.fastq.gz': 'c9cb01a035b36536867be37c629b6b18', '9243-1_R2_001.fastq.gz': 'a4b3c1848b3a4b963525fd00ddeadfd3'}"
19,19,9243-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,9243-2_R1_001.fastq.gz,f82c8693c7e640532fbd030860fd81ab,38181090,9243-2_R2_001.fastq.gz,dc475ae9850ed004c0b63dbd45e1b744,38181090,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'9243-2_R1_001.fastq.gz': 'f82c8693c7e640532fbd030860fd81ab'},{'9243-2_R2_001.fastq.gz': 'dc475ae9850ed004c0b63dbd45e1b744'},9243-2_R1_001.fastq.gz,"{'9243-2_R1_001.fastq.gz': 'f82c8693c7e640532fbd030860fd81ab', '9243-2_R2_001.fastq.gz': 'dc475ae9850ed004c0b63dbd45e1b744'}"
20,20,9243-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,9243-3_R1_001.fastq.gz,e135f4c0db559183e1005ad2b3a5a34f,48883639,9243-3_R2_001.fastq.gz,0d97f14e649b8575dda4391c83b6c311,48883639,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'9243-3_R1_001.fastq.gz': 'e135f4c0db559183e1005ad2b3a5a34f'},{'9243-3_R2_001.fastq.gz': '0d97f14e649b8575dda4391c83b6c311'},9243-3_R1_001.fastq.gz,"{'9243-3_R1_001.fastq.gz': 'e135f4c0db559183e1005ad2b3a5a34f', '9243-3_R2_001.fastq.gz': '0d97f14e649b8575dda4391c83b6c311'}"
21,21,CAPAN1-1,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,CAPAN1-1_R1_001.fastq.gz,f28e5963151bf0221fac6427a842d8d1,40856966,CAPAN1-1_R2_001.fastq.gz,0ad89ddd2a579fd0ad32913bfbb86619,40856966,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'CAPAN1-1_R1_001.fastq.gz': 'f28e5963151bf0221fac6427a842d8d1'},{'CAPAN1-1_R2_001.fastq.gz': '0ad89ddd2a579fd0ad32913bfbb86619'},CAPAN1-1_R1_001.fastq.gz,"{'CAPAN1-1_R1_001.fastq.gz': 'f28e5963151bf0221fac6427a842d8d1', 'CAPAN1-1_R2_001.fastq.gz': '0ad89ddd2a579fd0ad32913bfbb86619'}"
22,22,CAPAN1-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,CAPAN1-2_R1_001.fastq.gz,c595ede34b2455a6bedd80a7f387183f,42413409,CAPAN1-2_R2_001.fastq.gz,b92f1128ca37011e3bf8d8065a23f7d5,42413409,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'CAPAN1-2_R1_001.fastq.gz': 'c595ede34b2455a6bedd80a7f387183f'},{'CAPAN1-2_R2_001.fastq.gz': 'b92f1128ca37011e3bf8d8065a23f7d5'},CAPAN1-2_R1_001.fastq.gz,"{'CAPAN1-2_R1_001.fastq.gz': 'c595ede34b2455a6bedd80a7f387183f', 'CAPAN1-2_R2_001.fastq.gz': 'b92f1128ca37011e3bf8d8065a23f7d5'}"
23,23,CAPAN1-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,CAPAN1-3_R1_001.fastq.gz,79400bf4b9ed004d986b0af358f154fa,47238521,CAPAN1-3_R2_001.fastq.gz,2df7b2fb54e84ecfd3861b7cd7be373b,47238521,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'CAPAN1-3_R1_001.fastq.gz': '79400bf4b9ed004d986b0af358f154fa'},{'CAPAN1-3_R2_001.fastq.gz': '2df7b2fb54e84ecfd3861b7cd7be373b'},CAPAN1-3_R1_001.fastq.gz,"{'CAPAN1-3_R1_001.fastq.gz': '79400bf4b9ed004d986b0af358f154fa', 'CAPAN1-3_R2_001.fastq.gz': '2df7b2fb54e84ecfd3861b7cd7be373b'}"
24,24,MA9254-1,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,MA9254-1_R1_001.fastq.gz,6a409fbe584293ded354cc399e45943e,45872415,MA9254-1_R2_001.fastq.gz,459334d10e3403295b03a8db8fb54356,45872415,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'MA9254-1_R1_001.fastq.gz': '6a409fbe584293ded354cc399e45943e'},{'MA9254-1_R2_001.fastq.gz': '459334d10e3403295b03a8db8fb54356'},MA9254-1_R1_001.fastq.gz,"{'MA9254-1_R1_001.fastq.gz': '6a409fbe584293ded354cc399e45943e', 'MA9254-1_R2_001.fastq.gz': '459334d10e3403295b03a8db8fb54356'}"
25,25,MA9254-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,MA9254-2_R1_001.fastq.gz,a46e4d58c1db31973b6ad3e3c21b7d70,41363531,MA9254-2_R2_001.fastq.gz,2b6f2a2d1fd5cf5e6f254aa131aa4d77,41363531,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'MA9254-2_R1_001.fastq.gz': 'a46e4d58c1db31973b6ad3e3c21b7d70'},{'MA9254-2_R2_001.fastq.gz': '2b6f2a2d1fd5cf5e6f254aa131aa4d77'},MA9254-2_R1_001.fastq.gz,"{'MA9254-2_R1_001.fastq.gz': 'a46e4d58c1db31973b6ad3e3c21b7d70', 'MA9254-2_R2_001.fastq.gz': '2b6f2a2d1fd5cf5e6f254aa131aa4d77'}"
26,26,MA9254-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,MA9254-3_R1_001.fastq.gz,4e68d56e9b9d6594a990a5d8a69c62b7,39819145,MA9254-3_R2_001.fastq.gz,22aca5202f8904c15052af9ed4d9e2f4,39819145,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'MA9254-3_R1_001.fastq.gz': '4e68d56e9b9d6594a990a5d8a69c62b7'},{'MA9254-3_R2_001.fastq.gz': '22aca5202f8904c15052af9ed4d9e2f4'},MA9254-3_R1_001.fastq.gz,"{'MA9254-3_R1_001.fastq.gz': '4e68d56e9b9d6594a990a5d8a69c62b7', 'MA9254-3_R2_001.fastq.gz': '22aca5202f8904c15052af9ed4d9e2f4'}"
27,27,SKMEL28-1,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,SKMEL28-1_R1_001.fastq.gz,6805b0c306991c2c920a6a19f0f62bcf,46057676,SKMEL28-1_R2_001.fastq.gz,247c2d92c410079a00ec0baa87ea892b,46057676,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'SKMEL28-1_R1_001.fastq.gz': '6805b0c306991c2c920a6a19f0f62bcf'},{'SKMEL28-1_R2_001.fastq.gz': '247c2d92c410079a00ec0baa87ea892b'},SKMEL28-1_R1_001.fastq.gz,"{'SKMEL28-1_R1_001.fastq.gz': '6805b0c306991c2c920a6a19f0f62bcf', 'SKMEL28-1_R2_001.fastq.gz': '247c2d92c410079a00ec0baa87ea892b'}"
28,28,SKMEL28-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,SKMEL28-2_R1_001.fastq.gz,96199f2463afe81495a692ea4737c40b,44001783,SKMEL28-2_R2_001.fastq.gz,595079b07e4b03b119844d89df04d01a,44001783,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'SKMEL28-2_R1_001.fastq.gz': '96199f2463afe81495a692ea4737c40b'},{'SKMEL28-2_R2_001.fastq.gz': '595079b07e4b03b119844d89df04d01a'},SKMEL28-2_R1_001.fastq.gz,"{'SKMEL28-2_R1_001.fastq.gz': '96199f2463afe81495a692ea4737c40b', 'SKMEL28-2_R2_001.fastq.gz': '595079b07e4b03b119844d89df04d01a'}"
29,29,SKMEL28-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,SKMEL28-3_R1_001.fastq.gz,58f0d22fc2d27afc8b1badb795bab826,34079250,SKMEL28-3_R2_001.fastq.gz,560a3707904ec9341bbff42e5fa702ae,34079250,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'SKMEL28-3_R1_001.fastq.gz': '58f0d22fc2d27afc8b1badb795bab826'},{'SKMEL28-3_R2_001.fastq.gz': '560a3707904ec9341bbff42e5fa702ae'},SKMEL28-3_R1_001.fastq.gz,"{'SKMEL28-3_R1_001.fastq.gz': '58f0d22fc2d27afc8b1badb795bab826', 'SKMEL28-3_R2_001.fastq.gz': '560a3707904ec9341bbff42e5fa702ae'}"
30,30,SKMEL5-1,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,SKMEL5-1_R1_001.fastq.gz,8e50e5cf2a8808e39cf9859b898d81f8,44628011,SKMEL5-1_R2_001.fastq.gz,644ea82506244afea259b2480de5c5a8,44628011,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'SKMEL5-1_R1_001.fastq.gz': '8e50e5cf2a8808e39cf9859b898d81f8'},{'SKMEL5-1_R2_001.fastq.gz': '644ea82506244afea259b2480de5c5a8'},SKMEL5-1_R1_001.fastq.gz,"{'SKMEL5-1_R1_001.fastq.gz': '8e50e5cf2a8808e39cf9859b898d81f8', 'SKMEL5-1_R2_001.fastq.gz': '644ea82506244afea259b2480de5c5a8'}"
31,31,SKMEL5-2,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,SKMEL5-2_R1_001.fastq.gz,38ecfffb5e8628e922e8a573216f4caa,41444206,SKMEL5-2_R2_001.fastq.gz,98a2deb326c5ab7c64d53c390657f80c,41444206,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'SKMEL5-2_R1_001.fastq.gz': '38ecfffb5e8628e922e8a573216f4caa'},{'SKMEL5-2_R2_001.fastq.gz': '98a2deb326c5ab7c64d53c390657f80c'},SKMEL5-2_R1_001.fastq.gz,"{'SKMEL5-2_R1_001.fastq.gz': '38ecfffb5e8628e922e8a573216f4caa', 'SKMEL5-2_R2_001.fastq.gz': '98a2deb326c5ab7c64d53c390657f80c'}"
32,32,SKMEL5-3,Acral_melenoma_lines_mRNA_Seq_AL1806051_R1,SKMEL5-3_R1_001.fastq.gz,63cd21e4f1d7a64fe650f4db0f57294b,36805208,SKMEL5-3_R2_001.fastq.gz,ede48d63571aaf2163e0925145b88992,36805208,Yes,HiSeqData/Acral_melenoma_lines_mRNA_Seq_AL1806051_R1/Fastq,{'SKMEL5-3_R1_001.fastq.gz': '63cd21e4f1d7a64fe650f4db0f57294b'},{'SKMEL5-3_R2_001.fastq.gz': 'ede48d63571aaf2163e0925145b88992'},SKMEL5-3_R1_001.fastq.gz,"{'SKMEL5-3_R1_001.fastq.gz': '63cd21e4f1d7a64fe650f4db0f57294b', 'SKMEL5-3_R2_001.fastq.gz': 'ede48d63571aaf2163e0925145b88992'}"
33,33,AGLP-01,Acral_Mel_Exome-01,AGLP-01_S1_L001_R1_001.fastq.gz;AGLP-01_S1_L002_R1_001.fastq.gz,e35c247b46807df34435c83d673ac84b;0071b38c00be8bdee15e27184103a0e7,59367573;60484528,AGLP-01_S1_L001_R2_001.fastq.gz;AGLP-01_S1_L002_R2_001.fastq.gz,9eb8f6e74c237cd839887ece1f568efe;970dc0227f2cc6a4acad7ad2b7fadfa2,59367573;60484528,Yes,HiSeqData/Acral_Mel_Exome-01/bastianb-AGEX-01,"{'AGLP-01_S1_L001_R1_001.fastq.gz': 'e35c247b46807df34435c83d673ac84b', 'AGLP-01_S1_L002_R1_001.fastq.gz': '0071b38c00be8bdee15e27184103a0e7'}","{'AGLP-01_S1_L001_R2_001.fastq.gz': '9eb8f6e74c237cd839887ece1f568efe', 'AGLP-01_S1_L002_R2_001.fastq.gz': '970dc0227f2cc6a4acad7ad2b7fadfa2'}",AGLP-01_S1_L001_R1_001.fastq.gz,{}
34,34,AGLP-02,Acral_Mel_Exome-01,AGLP-02_S2_L001_R1_001.fastq.gz;AGLP-02_S2_L002_R1_001.fastq.gz,b612e065429a20b12778295ad9959a95;676044d103b9abe7544aec7b3569288c,57188485;58352257,AGLP-02_S2_L001_R2_001.fastq.gz;AGLP-02_S2_L002_R2_001.fastq.gz,7bcb4b8ef041c55eccf35bad1712af0b;347a76edbae07ec3c11abb4c1187a12d,57188485;58352257,Yes,HiSeqData/Acral_Mel_Exome-01/bastianb-AGEX-01,"{'AGLP-02_S2_L001_R1_001.fastq.gz': 'b612e065429a20b12778295ad9959a95', 'AGLP-02_S2_L002_R1_001.fastq.gz': '676044d103b9abe7544aec7b3569288c'}","{'AGLP-02_S2_L001_R2_001.fastq.gz': '7bcb4b8ef041c55eccf35bad1712af0b', 'AGLP-02_S2_L002_R2_001.fastq.gz': '347a76edbae07ec3c11abb4c1187a12d'}",AGLP-02_S2_L001_R1_001.fastq.gz,{}
35,35,AMLP-01,Acral_Mel_Exome-01,AMLP-01_S1_L001_R1_001.fastq.gz;AMLP-01_S1_L002_R1_001.fastq.gz,658eddd35cf383d9e61f4ec4bbe6283c;4dd8d41ee44b0866d0a48314d3a8e9a7,39071542;40287756,AMLP-01_S1_L001_R2_001.fastq.gz;AMLP-01_S1_L002_R2_001.fastq.gz,91fc45a14a32041f7c39788fe660a254;1af043373e864d0aabe87f3d118c0c82,39071542;40287756,Yes,HiSeqData/Acral_Mel_Exome-01/bastianb-AGEX-01_dualindex,"{'AMLP-01_S1_L001_R1_001.fastq.gz': '658eddd35cf383d9e61f4ec4bbe6283c', 'AMLP-01_S1_L002_R1_001.fastq.gz': '4dd8d41ee44b0866d0a48314d3a8e9a7'}","{'AMLP-01_S1_L001_R2_001.fastq.gz': '91fc45a14a32041f7c39788fe660a254', 'AMLP-01_S1_L002_R2_001.fastq.gz': '1af043373e864d0aabe87f3d118c0c82'}",AMLP-01_S1_L001_R1_001.fastq.gz,{}
36,36,AMLP-02,Acral_Mel_Exome-01,AMLP-02_S2_L001_R1_001.fastq.gz;AMLP-02_S2_L002_R1_001.fastq.gz,82ff1f86804de70db373ed4f6c10c86f;7076eb7fd658f0931be24c9d05af0e47,45262916;46615705,AMLP-02_S2_L001_R2_001.fastq.gz;AMLP-02_S2_L002_R2_001.fastq.gz,f14efc17d8c3edea57045226f3970f36;2d0e85d5986e18d984e53deb0b6b7ac0,45262916;46615705,Yes,HiSeqData/Acral_Mel_Exome-01/bastianb-AGEX-01_dualindex,"{'AMLP-02_S2_L001_R1_001.fastq.gz': '82ff1f86804de70db373ed4f6c10c86f', 'AMLP-02_S2_L002_R1_001.fastq.gz': '7076eb7fd658f0931be24c9d05af0e47'}","{'AMLP-02_S2_L001_R2_001.fastq.gz': 'f14efc17d8c3edea57045226f3970f36', 'AMLP-02_S2_L002_R2_001.fastq.gz': '2d0e85d5986e18d984e53deb0b6b7ac0'}",AMLP-02_S2_L001_R1_001.fastq.gz,{}
37,37,AMLP-03,AGEX-02,AMLP-03_S2_L001_R1_001.fastq.gz,49d2c5cbce777701b67af3549be1166b,325269438,AMLP-03_S2_L001_R2_001.fastq.gz,881b6915ab90bd74b5d6dd530829272b,325269438,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-03_S2_L001_R1_001.fastq.gz': '49d2c5cbce777701b67af3549be1166b'},{'AMLP-03_S2_L001_R2_001.fastq.gz': '881b6915ab90bd74b5d6dd530829272b'},AMLP-03_S2_L001_R1_001.fastq.gz,{}
38,38,AMLP-04,AGEX-02,AMLP-04_S15_L001_R1_001.fastq.gz,d5e0a569c322b45b781b14cc607a5d42,186996702,AMLP-04_S15_L001_R2_001.fastq.gz,a781782de30a9e8e96d27d410bd6791a,186996702,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-04_S15_L001_R1_001.fastq.gz': 'd5e0a569c322b45b781b14cc607a5d42'},{'AMLP-04_S15_L001_R2_001.fastq.gz': 'a781782de30a9e8e96d27d410bd6791a'},AMLP-04_S15_L001_R1_001.fastq.gz,{}
39,39,AMLP-05,AGEX-02,AMLP-05_S4_L001_R1_001.fastq.gz,dcfc3640302c2d7d2bafc1cf7ecfdde3,259596557,AMLP-05_S4_L001_R2_001.fastq.gz,13356c1b9c7fece378805b8ab8b772b2,259596557,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-05_S4_L001_R1_001.fastq.gz': 'dcfc3640302c2d7d2bafc1cf7ecfdde3'},{'AMLP-05_S4_L001_R2_001.fastq.gz': '13356c1b9c7fece378805b8ab8b772b2'},AMLP-05_S4_L001_R1_001.fastq.gz,{}
40,40,AMLP-06,AGEX-02,AMLP-06_S5_L001_R1_001.fastq.gz,96c691f2bd905569c1578b16c543a2a7,79700979,AMLP-06_S5_L001_R2_001.fastq.gz,929765e700ff4e28eb8479254b15802d,79700979,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-06_S5_L001_R1_001.fastq.gz': '96c691f2bd905569c1578b16c543a2a7'},{'AMLP-06_S5_L001_R2_001.fastq.gz': '929765e700ff4e28eb8479254b15802d'},AMLP-06_S5_L001_R1_001.fastq.gz,{}
41,41,AMLP-07,AGEX-02,AMLP-07_S6_L001_R1_001.fastq.gz,e13a42b6aa8f074bc490fe4609b85c7e,73519287,AMLP-07_S6_L001_R2_001.fastq.gz,95c4bacd0d7fd7e8d1afccf85d7ac7b1,73519287,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-07_S6_L001_R1_001.fastq.gz': 'e13a42b6aa8f074bc490fe4609b85c7e'},{'AMLP-07_S6_L001_R2_001.fastq.gz': '95c4bacd0d7fd7e8d1afccf85d7ac7b1'},AMLP-07_S6_L001_R1_001.fastq.gz,{}
42,42,AMLP-08,AGEX-02,AMLP-08_S7_L001_R1_001.fastq.gz,1d5b42a1d90372947eb3c81c69b19efc,102598450,AMLP-08_S7_L001_R2_001.fastq.gz,38684c6afb70d0d953246e33e8365222,102598450,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-08_S7_L001_R1_001.fastq.gz': '1d5b42a1d90372947eb3c81c69b19efc'},{'AMLP-08_S7_L001_R2_001.fastq.gz': '38684c6afb70d0d953246e33e8365222'},AMLP-08_S7_L001_R1_001.fastq.gz,{}
43,43,AMLP-09,AGEX-02,AMLP-09_S12_L001_R1_001.fastq.gz,e1ae95057ef56a6417b5b31b1da23a63,18126212,AMLP-09_S12_L001_R2_001.fastq.gz,45f117ec84f59c31254012a9a2b77569,18126212,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-09_S12_L001_R1_001.fastq.gz': 'e1ae95057ef56a6417b5b31b1da23a63'},{'AMLP-09_S12_L001_R2_001.fastq.gz': '45f117ec84f59c31254012a9a2b77569'},AMLP-09_S12_L001_R1_001.fastq.gz,{}
44,44,AMLP-10,AGEX-02,AMLP-10_S9_L001_R1_001.fastq.gz,d02ac41f9985a590d0f962c7ee282b71,151389756,AMLP-10_S9_L001_R2_001.fastq.gz,f465fa1718319804098a6094c51e1c86,151389756,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-10_S9_L001_R1_001.fastq.gz': 'd02ac41f9985a590d0f962c7ee282b71'},{'AMLP-10_S9_L001_R2_001.fastq.gz': 'f465fa1718319804098a6094c51e1c86'},AMLP-10_S9_L001_R1_001.fastq.gz,{}
45,45,AMLP-11,AGEX-02,AMLP-11_S10_L001_R1_001.fastq.gz,e3a64dee88d0c681f521fa5e8cdbcf36,38344805,AMLP-11_S10_L001_R2_001.fastq.gz,6fff8c9b53c7b502aaa90d7041580ca0,38344805,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-11_S10_L001_R1_001.fastq.gz': 'e3a64dee88d0c681f521fa5e8cdbcf36'},{'AMLP-11_S10_L001_R2_001.fastq.gz': '6fff8c9b53c7b502aaa90d7041580ca0'},AMLP-11_S10_L001_R1_001.fastq.gz,{}
46,46,AMLP-12,AGEX-02,AMLP-12_S11_L001_R1_001.fastq.gz,a2e3610f24286f9a0c8b5a51112e1e1f,160324455,AMLP-12_S11_L001_R2_001.fastq.gz,d55d35741b79fb57303bdeb55220ab2a,160324455,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-12_S11_L001_R1_001.fastq.gz': 'a2e3610f24286f9a0c8b5a51112e1e1f'},{'AMLP-12_S11_L001_R2_001.fastq.gz': 'd55d35741b79fb57303bdeb55220ab2a'},AMLP-12_S11_L001_R1_001.fastq.gz,{}
47,47,AMLP-13,AGEX-02,AMLP-13_S8_L001_R1_001.fastq.gz,4f1b210b37fd98a586eff5365508f8bf,31138341,AMLP-13_S8_L001_R2_001.fastq.gz,ce7738be2cece5cc5f4d07cb1a4559d8,31138341,Yes,HiSeqData/AGEX-02/fastq,{'AMLP-13_S8_L001_R1_001.fastq.gz': '4f1b210b37fd98a586eff5365508f8bf'},{'AMLP-13_S8_L001_R2_001.fastq.gz': 'ce7738be2cece5cc5f4d07cb1a4559d8'},AMLP-13_S8_L001_R1_001.fastq.gz,{}
